id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4631281075753122,Kd7Llo8Ei,【五一小长假，大活动来啦！！】带星巴克话题#我最爱的星巴克# 发布你打卡的图片抽奖详情 （转➕话题#我最爱的星巴克# ）揪最有创意的小伙伴有机会获得限量【5000家门店】纪念徽章赶紧行动起来吧 ,,"https://wx2.sinaimg.cn/large/001TRdyFly1gq0gadc09jj64wn3c81l202.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gaebwz4j61in0u0aob02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0gaert60j61c00u045g02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gafvcntj60u017qtaz02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gq0gab8ulwj61hc0u0tms02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gajqbmwj612x0u0dku02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gq0gagf2umj60u0190q8u02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0gai0jhrj611m0u0gqm02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gq0gahksqfj61900u0go202.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gq0gaklfxcj60u00zbq6v02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gq0gafajgcj61c10u0gx402.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gaia6v9j61900u0dse02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gaant7nj62c03401l102.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0gak7to6j60ui0u0tbc02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gq0gakz61dj60u00v1djp02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0galcjanj60xe0jrgq302.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0galxcboj60wa0jp0us02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gq0gamca74j60vm0jl0wg02.jpg",,,2021-04-29,iPhone XS,93,138,240,"我最爱的星巴克,我最爱的星巴克",
4631249161814428,Kd6VS7C0Y,星巴克#星巴克中国内地5000店# ，平均每15小时开出一家店，这意味着什么？” 当第一次听到这个问题，可能大家本能的反应是觉得是成为潜力巨大。这没错，但更重要的是“这意味着平均每15小时就有一位伙伴晋升为店经理，可以自豪地告诉他/她的爸爸妈妈，我管理了一家店，带领着一群小伙伴，能做出几百万的业绩。” 当伙伴们分享这段话的时候，作为伙伴的我们，真的是心悸动了一下。为我们的门店打call❤️,,"https://wx2.sinaimg.cn/large/001TRdyFly1gq0cq947bij60u00u04cw02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0cq874xzj60u00zwn7602.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gq0cqa4psgj60u01hck4102.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gq0cqam89pj60u00u0q9402.jpg",,,2021-04-29,iPhone客户端,36,14,4,星巴克中国内地5000店,
4630899419778897,KcXPLF1W9,【GGW】 权益到账！爱地球的你们来领取❤️ #Good Good星期三# 📣Good Good挑战成功的好好有星人注意啦！！叮咚～第一个Good Good周三权益到账【燕麦奶饮品及星善食88折】感谢每一个加入我们一起助力环保的你助力Good Good十日挑战超额完成✅用燕麦奶焕新你爱的那一杯❤️减少温室气体排放【用自带杯、吃植物肉】👉对自己好、对地球好让这份Good Good一直延续下去吧,,"https://wx3.sinaimg.cn/large/001TRdyFly1gpz8iesvbzj64mo334b2j02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpz8iqg2ttj64mo334e8c02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpz87ud5rlj63344mox6x02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpz8fybmeqj60v90t80wx02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpz8i3i69bj60u01hc4qp02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpz8ux4pjej60zo1z24qp02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz8fx5o6rj62c03407wm02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz86hg5cwj60p00p04qp02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz86i700dj60u0190ta402.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz86agmosj61o0280e8102.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpz8iunatcj62052o7npf02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz86bm0gej60u018z7ds02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz86d5niwj60u018z4an02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpz870jqusj62072o9kjl02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz8hodx4wj62c033yb2b02.jpg",,,2021-04-28,iPhone XS,29,15,6,Good Good星期三,
4630866360272146,KcWYs18Ns,大家早啊！  揪10位星粉送早餐券小长假在即，是不是忙到飞起？没事，忙好，小长假这就起飞！节前最后几天送给打工人们早餐【福利】 来说说你最爱的早餐套餐是哪一款？  抽奖详情 ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gpz4osk00yj60zo18cnpd02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpz4okin8ej60zo1agkjl02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz4oyff4mj60zo1a7u0x02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpz4p47bstj60zo176npd02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpz4qoiaayj60zo1ocu0x02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz4pemhavj60zo0yc7wh02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpz4q9ncfhj60zo19ckjl02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpz4p8hkduj60zo16h4qp02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpz4qe4i13j60zo17qnpd02.jpg",,,2021-04-28,iPhone客户端,147,324,265,,
4630682926320219,KcScAqwb1,今天，我们收到了好多好多关于第5000家门店的祝福。特别想问问大家，在这5000家店里，谁是你#最爱的星巴克#？TA可能是你每天清晨的标配，可能保留有你特别珍贵的回忆，可能拥有你最熟悉的那位咖啡师……说出你和TA的故事吧！从4/28开始至5月27日，写下你和TA的故事，加上#我最爱的星巴克#话题。每天我们将“翻牌”9位顾客的故事，在星巴克中国微博发布。被选中的顾客，可以获得限量版的5000店纪念徽章一枚哦！,,"https://wx1.sinaimg.cn/large/001TRdyFly1gpyjmv9aywj663k3oykju02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyjnmtakyj65og3sgb2o02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpyjntc1h8j63lo2eg7wp02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpyjo2k4tdj63m02eoqvc02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpyjmjucmdj62rg1jye8502.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpyjo5ztllj62bc1jlb2a02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyjos00b9j65og3sghef02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyjp0fz4bj64tc37kkjq02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyjp5c41nj656o3gg1l002.jpg",,,2021-04-27,iPhone 12 Pro Max,67,36,16,"最爱的星巴克,我最爱的星巴克",
4630666840900801,KcRME3Ml3,#什么气氛组我是气愤组#  活动来了 连送3天的茶云，活动详情👇🏻 星粉发布#星巴克茶云厉害了# 话题告诉我“你最想放弃的时刻”，加班？PPT？赶不上地铁了迟到在即，没完没了的会？【Pick10位最“气愤组”星粉，送你3杯茶云，解救小长假前的3天工作日！】“这个会下班后约一下”— 什么气氛组，只有气愤组“什么OOTD，我只有OT ”“黑夜不懂我的黑”—“看看我的黑眼圈”“朝九晚五？” No. “Excuse Me，朝五晚九？”“下班后开会”嘿。放松一下，你看着窗外，是否真的看了外面的阳光，怎么这么刺眼，,,"https://wx3.sinaimg.cn/large/001TRdyFly1gpyhqntfr6j60u0140ae202.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyhqpuhv0j60u0140q9e02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpyhqo3g6xj60u0140gob02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpyhqofydpj60u0140wiq02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyhqnevpsj60u01900xe02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpyhqpcztwj60u0140wly02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpyhqqnsskj60u0190wjm02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpyhqn0t8tj60u01907cl02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpyhr2sx9gj60u0190n3602.jpg",,,2021-04-27,iPhone客户端,45,20,9,"什么气氛组我是气愤组,星巴克茶云厉害了",
4630564219128541,KcP77CiKx,星巴克#聚划算欢聚日#欢乐来袭，恰逢520将至，熊店长和一众星动好物赶来援助即将为礼物苦恼不已的你。款款上星好礼，自用不亏，礼赠优选~超萌小夜灯已准备好伴你度过每个夏夜，摸摸头即可照亮一方小世界，包裹无限温暖；天猫专属粉白款行李箱限量发售999个，每个行李箱拥有专属铭牌编号，予你独一无二的陪伴；夏日新品刺猬系列星杯亮眼来袭，可爱造型萌翻全网；人气囤囤卡回归，经典饮品钜惠享，满足咖啡星人畅饮需求；#一点星意 乐Fun夏天# 熊店长和高颜值星品全员集结，向你发出欢聚邀请。进店领券抢付定金，星享欢乐一夏吧~ 【今日直播星看点】今晚7点，欢聚日直播开启，收好淘口令：嘻9D4ZXd1veZS微  小熊夜灯、刺猬星杯、行李箱等预售星品和丰厚抽奖福利等你来~【明晚精彩抢先知】明晚7点精彩续航，直播间淘口令奉上：嘻wt1MXd1vPOK啊  欢聚不间断，优惠看直播~,,"https://wx2.sinaimg.cn/large/001TRdyFgy1gpx89fo4wyj60m80m8qbs02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gpx89icc9dj60m80m8n5102.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gpx89j2y5pj60m80m845e02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gpx89kpbn2j60m80m845e02.jpg",,,2021-04-27,微博 weibo.com,29,6,3,"聚划算欢聚日,一点星意 乐Fun夏天",
4630518921167468,KcNW44TI8,今天，在青岛，星巴克中国内地的第5000家店，以咖啡之名，与你相遇。#星巴克中国内地5000店# ,,"https://wx4.sinaimg.cn/large/001TRdyFgy1gpxzs94z6nj60u016f4qr02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gpxzsaol6qj60iy1oohdu02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gpxzsctot4j60iu1kchdu02.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gpxzsff7vtj60iy1o8npe02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gpxzshut0hj60iy1c84qq02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gpxzsjsvihj60im1nue8202.jpg",,,2021-04-27,微博 weibo.com,157,55,75,星巴克中国内地5000店,
4630292427702579,KcI2KwjN9,惬意的夏日午后，熊店长收到一封邀请函，一场神秘的夏日欢聚派对期待他的前往…熊店长苦思冥想要如何打扮，惊艳全场呢？熊店长摸摸头，突然灵光一闪~终于，熊店长迎来欢聚时刻。猜猜看，熊店长以怎样的形象惊艳四座、成为派对焦点呢？赶快打开手机淘宝，搜索“摸摸熊店长”，揭秘熊店长的派对装扮吧~熊店长还将赠予你欢聚派对好礼，以及超级锦鲤大奖的抽取资格。366瓶瓶装星冰乐、500个免费星杯、5000张指定饮品优惠券等你来赢！【今日直播星看点】今晚7点，欢聚日首场直播开启，收好淘口令：啊RjuzXd1v2Fp！  星巴克上下联名礼盒、迷你随行箱、周年系列笔记本等丰厚直播奖品等你抱回家~【明晚精彩抢先知】明晚7点精彩续航，直播间淘口令奉上：嘻9D4ZXd1veZS微  欢聚不间断，优惠看直播~*规则详情参见天猫旗舰店活动页面。,,"https://wx2.sinaimg.cn/large/001TRdyFgy1gpx87vt51gj60u016y1ky02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gpx87wjyxoj60u016y1ky02.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gpx87vm212j60u016ye8102.jpg",,,2021-04-26,微博 weibo.com,25,3,5,,
4630252019777551,KcGZzF1Ar,【茶云一刻】#星巴克茶云厉害了# 「拥抱午后3⃣️点的心」〖轻轻放纵这一杯〗嗨，你的茶云时间到啦 星巴克中国的微博视频 ,,,"https://f.video.weibocdn.com/003uBQHPgx07MbLxcl3p010412001JcO0E010.mp4?label=mp4_720p&template=720x928.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1CwnkDw1GXwCQx&Expires=1620114282&ssig=euqcvbSSZP&KID=unistore,video",,2021-04-26,微博视频号,26,8,3,星巴克茶云厉害了,
4630210077527411,KcFTVvAdR,星巴克独家秘笈【威士忌桶酿咖啡处理法】带来全新的威士忌桶酿咖啡系列冷萃 精选威士忌陈年橡木桶与单一产地危地马拉咖啡豆数周发酵，小批量手工处理再由20小时慢速萃取，呈现这款咖啡与众不同的风味 似酒却非酒的体验4月27日明日星巴克臻选门店见臻选门店名单➡️星巴克臻选BAR MIXATO门店 ,,"https://wx4.sinaimg.cn/large/001TRdyFly1gpx19myitvj60rs19etf302.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpx19nfhrqj60rs0rbq6j02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpx19p2utyg60rs1vjngn02.gif,https://wx4.sinaimg.cn/large/001TRdyFly1gpx19md39ej60rs0rytc502.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpx19pico2j60rs12ydl702.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpx19w5zkaj60rs0ke0v902.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpx1bpnhztg60rs0wohe102.gif,https://wx3.sinaimg.cn/large/001TRdyFly1gpx19vorz8g60rs0ybnpk02.gif,https://wx3.sinaimg.cn/large/001TRdyFly1gpx1a0s4byg60rs0xyx6w02.gif",,,2021-04-26,iPhone 11 Pro,37,23,16,,
4630201831261520,KcFGD5ib6,一年一聚，缤纷来袭。#聚划算欢聚日#预售已开启（4月26日-5月6日），夏日星品准备就绪等你pick~独家限定的摸摸头点亮熊店长星礼卡套装，付定金立省100元，399元入手超萌夜灯，更内含一张300元面额星礼卡，摸摸头点亮夏夜心愿；夏日新品刺猬系列星杯高颜值来袭，买预售有优惠，特惠宠你一夏~预售结束要恢复正常售价咯；超精致粉白款行李箱天猫限量发售999个，即刻付定立省200元，优享到手82折，承包你的旅行。#一点星意 乐Fun夏天# 初夏派对欢乐开场，来天猫星巴克官方旗舰店领取满200-20实物商品优惠券等多项好礼，抢付定金一键预定夏日欢喜~【今日直播星看点】今晚7点，欢聚日首场直播开启，收好淘口令：啊RjuzXd1v2Fp！ 星巴克上下联名礼盒、迷你随行箱、周年系列笔记本等丰厚直播奖品等你抱回家~【明晚精彩抢先知】明晚7点精彩续航，直播间淘口令奉上：嘻9D4ZXd1veZS微  欢聚不间断，优惠看直播~*规则详情参见天猫旗舰店活动页面。,,https://wx1.sinaimg.cn/large/001TRdyFgy1gpwz0pzs4sj60ku1127ht02.jpg,,,2021-04-26,微博 weibo.com,21,3,1,"聚划算欢聚日,一点星意 乐Fun夏天",
4630168448533204,KcEOMzNSk,各位星粉请注意，它来了！它来了！！它就是星巴克—【威士忌桶酿咖啡】多少星粉翘首以盼的大咖，它将在4月27日回归#星巴克臻选威士忌桶酿咖啡# 与常规咖啡最大的不同之处，就是在咖啡豆烘焙之前加了一个步骤：【桶酿】。桶酿是一种已有几百年的传统工艺，起初用于酿造葡萄酒和威士忌，之后也用于酿造啤酒。星巴克这一波威士忌桶酿咖啡，并不是咖啡豆与威士忌桶酿工艺的简单叠加咖啡豆的选择经过多年实验、不同木材反复搭档评测，【选出来威士忌橡木桶的黄金搭档——风味醇厚的危地马拉咖啡豆】。然后是桶本身，【挑选酒味十足的、酿过诺布溪（Knob Creek®）波本威士忌的橡木桶】，恰到好处的烟熏，确保威士忌的纯正风味，连续数周，不停地人工翻滚橡木桶，让咖啡生豆更多地吸收木桶的风味，直到豆子风味水平达到峰值风味—喝过才知道【入口威士忌酒香上头，麦芽的甜感非常非常非常非常非常明显，整个嘴巴都是啊】！黑巧克力及坚果的风味，余韵出人意料的顺滑干净，搭配坦桑尼亚羊奶巧克力，层次感敲足✔深圳的小伙伴可以在👇喝到@星巴克深圳 📍星巴克（平安金融中心3F店）      深圳市福田区平安中心3楼各位星粉请注意，这款咖啡只能在星巴克臻选门店喝到哦,,"https://wx2.sinaimg.cn/large/001TRdyFly1gpwwb64l9lj620730a1ky02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwwbgjj5xj60u0190dj302.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwwaqi353j61900u0wiz02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwwbh1rppj61900u0adf02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwb80xkcj61900u0n0s02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwwbrdew3j620730a1ky02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwbfvjd9j61w919i1f202.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwc1oplzg60a006o7wh02.gif,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwcpmmdjg60fh0abhdw02.gif,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwd08potj620730aqv502.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwd1sezhj60u0190q5s02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwd2mfbcj60u0190ae002.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwwd34u3lj60c8085my902.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwdai26zj62jg1ozhdt02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwdb9egrj61900u0tbd02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwdc56agj61900u041y02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwwdpw5x7j630b207b2a02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwwdr3n92j618y0u0goh02.jpg",,,2021-04-26,iPhone XS,94,38,23,星巴克臻选威士忌桶酿咖啡,星巴克深圳
4630005273858590,KcAzBgbNk,#星冰粽自然浪# Let‘s Go🌊【2021年星冰粽明日隆“粽”登场！】两款创新口味：凤梨🍍花椒➕三款经典口味升级抽奖详情 首次搭配跳跳糖撒粉包，让星冰粽在你的舌尖跳HipHop！两款竹浆纤维礼袋尽显夏日环保美学～搭配环保自带饭盒你最爱的又是哪一款呢？⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⚠️关注@星巴克中国 ➕转发带话题#星冰粽自然浪# ➕点赞这条微博抽1⃣️0⃣️位星粉送环保星礼袋一个（不包含粽子）,,"https://wx4.sinaimg.cn/large/001TRdyFly1gpwdhy5vpoj60u819c0vk02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwdhygbcfj60u819cwhr02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwdhyr6zfj60u819cq5f02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwdhz3lttj60u0190whd02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwdhzonpqj60u00m2wh402.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwdi057mzj60u018q77402.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwdi3gvvpj63gg56ou1302.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwdi4s406j60u013zq8402.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwdhxspitj60u0190aeh02.jpg",,,2021-04-25,iPhone XS,788,526,882,"星冰粽自然浪,星冰粽自然浪",星巴克中国
4629974893464815,KczMBexm7,#咖啡夜聊# 【今天星巴克北京大兴国际机场九店开业】@星巴克北京 星巴克北区正式加入“800店”俱乐部这家坐落于首都新机场的门店助力北区跨过大大的里程碑！_【说到北区，你会想到什么？】辽阔的土地、北方人豪横的性格北区横跨辽阔的华北平原、东北黑土地、内蒙古大草原～这里有10000多位小星星们在45个城市，守护着800家门店将专注与热情挥洒在这片北方大地上_【北区伙伴图鉴】①细节控北区的QA（Quality Assurance）评分已连续四年全国第一*②志愿控连续三年拿下“社区服务小时数全国第一”的荣誉*③咖啡公使2019年星巴克中国咖啡公使杨晓欢John2017年星巴克中国咖啡公使门佳美Pinky很多伙伴积极的参与_【即将到来的五一长假不如跟我们走一波“北区之最”门店】★「北京」星巴克中国第一家店—国贸商城臻选店梦想开始的地方，这尊铜牌务必打卡！星巴克中国最大旗舰店—北京坊早咖啡、下午茶、夜间美酒，从早喝到晚的地方星巴克全球第一家啡快概念店—月坛中心啡快星巴克体验店，就是Now！★「黑龙江」—齐齐哈尔万达广场店★「天津」—星巴克臻选恒隆广场旗舰店★「邯郸」—邯郸环球中心店★「太原」—山西太原万象城店★「呼和浩特」—内蒙古呼和浩特首家臻选店★「沈阳」—沈阳宠物友好店★「长春」—长春这有山臻选店★「哈尔滨」—哈尔滨凯德广场臻选店_【北区800店是了不起的里程碑，更是新的开始】疫情反复，让我们更坚强勇敢咖啡，是我们不变的热爱与信仰虽然戴着口罩，但我们依旧不忘微笑经历风雨，拨云见日#最美的星巴克#,,"https://wx4.sinaimg.cn/large/001TRdyFly1gpwa0zsgayj60tm1op13w02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwa10ew5vj60tz1jqqa902.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwa11ikj0j60q6191n2902.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwa122c6pj60q71gkqfq02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwa0zb0azj60pz15jajd02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwa12oxwdj60qc1a7wmh02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpwa1374iuj60pw1g148502.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwa13qcorj60rs1gfgy002.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwa1445syj60rs1jxdr602.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpwa155s3lj60rs1i6k3l02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpwa16sdy4j60rs1n916p02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpwa17arowj60pu1etn6v02.jpg",,,2021-04-25,iPhone XS,57,7,6,"咖啡夜聊,最美的星巴克",星巴克北京
4629502179414344,Kcnu9Dv6g,#星巴克宠物友好门店# 选择领养代替购买 ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gpus2kv5pej60u01407dr02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpus2l92i2j60u0140ai002.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gpus2kh4trj60u013odlp02.jpg",,,2021-04-24,iPhone客户端,123,17,11,星巴克宠物友好门店,
4629442359986426,KclVFFTVo,什么宝藏A PP魔都星爸爸的空间移动功能开放！ ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gpul7pew2wj60u01nmwnr02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpul7ove3xj60u01q0k2c02.jpg",,,2021-04-24,iPhone客户端,62,10,1,,
4629442045414117,KclVamIst,早餐也要好好吃燕麦奶乳糖不耐的朋友追求饱腹感的朋友想要对地球好的朋友Pick！ 打开啡快 早餐15元两件套装走起 ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gpul6p28etj60u01oo49602.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gpul6og44nj60u01p645402.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gpul6peidpj60u01h3acw02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gpul6qa4v0j60u01ku49s02.jpg",,,2021-04-24,iPhone客户端,31,19,3,,
4629212713715599,KcfXhfAB1,#全球服务月·手绘共读爱接力#📻或许你给别人讲过故事或许你也听过别人给你讲故事📚但你有听过来自大江南北不同声音讲的故事么？今天是第26个“世界读书日”📖📔来听听星巴克伙伴亲自录制的“有声书”吧！温暖有趣的故事，独特迥异的声线，将走进800多个建成星巴克「读出未来」阅读助学项目的班级里，为云南乡村孩子打开一扇看世界的窗🪟万水千山⛰️隔空“对话”，好意蔓延。 星巴克中国的微博视频,,,"https://f.video.weibocdn.com/000hgBXugx07M7bVAqPm01041200FQjm0E010.mp4?label=mp4_720p&template=960x544.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1620114286&ssig=RlJNS4ER1Y&KID=unistore,video",,2021-04-23,iPhone客户端,23,1,2,全球服务月·手绘共读爱接力,
4629183022239759,Kcfbo9oF9,下午3点，都打卡茶云了吗？ 附赠一个茶云小帖士→_→1⃣️不要去冰 2⃣️不要吸管相信我 ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gptrf81882j60u0190ae902.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gptrf9m9yoj61400u0dlv02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gptrf7gmm2j61fc0u0qii02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gptrhdcgeej60u0140tkh02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gptrockvrnj60u0140qiy02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gptrfb740yj60u01hejx302.jpg",,,2021-04-23,iPhone 11 Pro,98,44,6,,
4629139615912717,Kce3noOap,今天你Pick这朵云了吗？ ,,"https://wx4.sinaimg.cn/large/001TRdyFly1gptmfwa5wfj60uk0u00ww02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gptmfp25cuj60u00wstek02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gptmfo859cj60ua0u00zs02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gptmft73oxg60rs17knpd02.gif,https://wx2.sinaimg.cn/large/001TRdyFly1gptmfompx8j60u01abn2502.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gptmfpcs5lj60rs0smdiy02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gptmfpv3yyj60u01dv10502.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gptmfuric8j60u01djgtm02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gptmfvjjmoj60u01f4n4h02.jpg",,,2021-04-23,iPhone客户端,82,38,12,,
